expert_id,name,twitter,institution,type,title,href
rachel-del-guidice,Rachel   del Guidice,LRacheldG,heritage,other,"Congressional Reporter, The Daily Signal",https://www.heritage.org/staff/rachel-del-guidice
grace-desandro,Grace  DeSandro,-1,heritage,other,Junior Graphic Designer,https://www.heritage.org/staff/grace-desandro
breanna-deutsch,Breanna  Deutsch,BreannaDeutsch,heritage,other,"Communications Manager, Institute for Constitutional Government",https://www.heritage.org/staff/breanna-deutsch
bradley-duff-hudkins,Bradley   Duff-Hudkins,-1,heritage,other,"Senior Advisor, Database Analytics, Development Operations",https://www.heritage.org/staff/bradley-duff-hudkins
matthew-eagan,Matthew  Eagan,-1,heritage,other,"Senior Program Associate, Congressional Relations",https://www.heritage.org/staff/matthew-eagan
clare-erff,Clare  Erff,-1,heritage,other,Digital Marketing Manager for Membership Programs,https://www.heritage.org/staff/clare-erff
lauren-evans,Lauren   Evans,laurenelizevans,heritage,other,"Manager, Multimedia",https://www.heritage.org/staff/lauren-evans
laura-falcon,Laura  Falcon,-1,heritage,other,"Communications Manager, National Media",https://www.heritage.org/staff/laura-falcon
lyndsey-fifield,Lyndsey  Fifield,lyndseyfifield,heritage,other,"Social Media Manager, Digital ",https://www.heritage.org/staff/lyndsey-fifield
john-fleming,John  Fleming,john_w_fleming,heritage,other,"Manager, Data Graphics Services, Research Editors",https://www.heritage.org/staff/john-fleming
annie-foster,Annie  Foster,-1,heritage,other,"Event Planner, Events",https://www.heritage.org/staff/annie-foster
martha-galante,Martha  Galante,-1,heritage,other,"Manager, CRM Solutions, Information Technology",https://www.heritage.org/staff/martha-galante
brittany-garrett,Brittany  Garrett,-1,heritage,other,"Benefits and Payroll Analyst, Personnel",https://www.heritage.org/staff/brittany-garrett
joshua-gill,Joshua  Gill,Joshua_K_Gill,heritage,other,"Development Writer, Donor Communications",https://www.heritage.org/staff/joshua-gill
brian-gottstein,Brian  Gottstein,-1,heritage,other,Senior Communications Writer,https://www.heritage.org/staff/brian-gottstein
kathy-gudgel,Kathy   Gudgel,-1,heritage,other,Executive Assistant to the Executive Vice President,https://www.heritage.org/staff/kathy-gudgel
mark-guiney,Mark  Guiney,-1,heritage,other,Multimedia Producer,https://www.heritage.org/staff/mark-guiney
colleen-harmon,Colleen  Harmon,ColleenAHarmon,heritage,other,"Intern Program Manager, Young Leaders Program",https://www.heritage.org/staff/colleen-harmon
amber-hegseth,Amber  Hegseth,-1,heritage,other,"Operations Coordinator, Operations",https://www.heritage.org/staff/amber-hegseth
meghan-holub,Meghan  Holub,-1,heritage,other,Events Assistant,https://www.heritage.org/staff/meghan-holub
babs-hough,Babs  Hough,-1,heritage,other,"Research Assistant, Domestic Policy Studies",https://www.heritage.org/staff/babs-hough
dustin-howard,Dustin  Howard,-1,heritage,other,"Online Member Relationship Associate, Membership Programs",https://www.heritage.org/staff/dustin-howard
patrick-hulehan,Patrick  Hulehan,-1,heritage,other,"Finance Associate, Finance and Accounting",https://www.heritage.org/staff/patrick-hulehan
alexander-hyatt,Alexander  Hyatt,-1,heritage,other,"Senior Associate, Membership Programs",https://www.heritage.org/staff/alexander-hyatt
catherine-ikponmwonba,Catherine   Ikponmwonba,-1,heritage,other,"Senior Accountant, Finance and Accounting",https://www.heritage.org/staff/catherine-ikponmwonba
augusta-cassada-irvine,Augusta  Cassada Irvine,augusta_irvine,heritage,other,Digital Content Producer,https://www.heritage.org/staff/augusta-cassada-irvine
isabel-isidro,Isabel  Isidro,-1,heritage,other,"Project Coordinator, Information Technology ",https://www.heritage.org/staff/isabel-isidro
andrea-jones,Andrea  Jones,-1,heritage,other,"Research Assistant, DeVos Center for Religion and Civil Society",https://www.heritage.org/staff/andrea-jones
luke-karnick,Luke   Karnick,LukeKarnick,heritage,other,Data Graphics Designer,https://www.heritage.org/staff/luke-karnick
nathan-kavanaugh,Nathan   Kavanaugh,-1,heritage,other,Advisor to the President for Donor Relations,https://www.heritage.org/staff/nathan-kavanaugh
annette-keymist,Annette  Keymist,-1,heritage,other,"Senior Print Production Associate, Business Support Services, Operations",https://www.heritage.org/staff/annette-keymist
rachel-knoebel,Rachel  Knoebel,-1,heritage,other,"Events Assistant, Events and Programming",https://www.heritage.org/staff/rachel-knoebel
eleanor-krasne,Eleanor  Krasne,-1,heritage,other,"Manager, Public Programs, Events and Programming",https://www.heritage.org/staff/eleanor-krasne
lauren-volpe-kuhn,Lauren Volpe Kuhn,-1,heritage,other,Senior Event Producer,https://www.heritage.org/staff/lauren-volpe-kuhn
roxana-laing,Roxana  Laing,-1,heritage,other,"Manager, Heritage Legacy Society, Gift Planning, Development",https://www.heritage.org/staff/roxana-laing
joshua-lane,Joshua  Lane,-1,heritage,other,Donor Relations Portfolio Coordinator,https://www.heritage.org/staff/joshua-lane
grace-levorse,Grace  Levorse,AdvocateGrace,heritage,other,Digital Coordinator,https://www.heritage.org/staff/grace-levorse
katherine-littel,Katherine  Littel,-1,heritage,other,"Conference Services Coordinator, Events",https://www.heritage.org/staff/katherine-littel
jessica-lowther,Jessica  Lowther,-1,heritage,other,"Copy Editor, Research Editors",https://www.heritage.org/staff/jessica-lowther
todd-lubas,Todd  Lubas,-1,heritage,other,Advisor to the President for Donor Relations,https://www.heritage.org/staff/todd-lubas
fred-lucas,Fred   Lucas,FredLucasWH,heritage,other,"Chief National Affairs Correspondent, The Daily Signal",https://www.heritage.org/staff/fred-lucas
antonio-machenguer,Antonio  Machenguer,-1,heritage,other,"Conference Services Associate, Events",https://www.heritage.org/staff/antonio-machenguer
genevieve-malandra,Genevieve  Malandra,vieve_e,heritage,other,Senior Marketing Associate,https://www.heritage.org/staff/genevieve-malandra
pablo-omar-martell,Pablo Omar Martell,-1,heritage,other,"Conference Services Associate, Events, Operations",https://www.heritage.org/staff/pablo-omar-martell
connor-mccarthy,Connor  McCarthy,-1,heritage,other,"Customer Data Specialist, Marketing Automation, Information Technology",https://www.heritage.org/staff/connor-mccarthy
ken-mcintyre,Ken  McIntyre,KenMac55,heritage,other,"Senior Editor, The Daily Signal, and Guardabassi Fellow in Media and Public Policy, Publishing",https://www.heritage.org/staff/ken-mcintyre
lori-mcnicoll,Lori  McNicoll,LoriMcNicoll,heritage,other,"Senior Coordinator, Heritage Legacy Society, Gift Planning, Development",https://www.heritage.org/staff/lori-mcnicoll
maria-mendoza,Maria   Mendoza,-1,heritage,other,"Conference Services Senior Associate, Events, Operations",https://www.heritage.org/staff/maria-mendoza
leslie-merkle,Leslie  Merkle,-1,heritage,other,"Senior Program Administrator, Institute for Family, Community, and Opportunity",https://www.heritage.org/staff/leslie-merkle
john-merline,John  Merline,IBD_Jmerline,heritage,other,"Senior Writer, Donor Communications",https://www.heritage.org/staff/john-merline
samantha-michon,Samantha  Michon,-1,heritage,other,Donor Relations Advancement Specialist,https://www.heritage.org/staff/samantha-michon
paul-modzelewski,Paul  Modzelewski,-1,heritage,other,"Senior Staff Accountant, Finance and Accounting",https://www.heritage.org/staff/paul-modzelewski
loring-moore,Loring  Moore,-1,heritage,other,"Service Desk Manager, Information Technology",https://www.heritage.org/staff/loring-moore
adam-novak,Adam  Novak,-1,heritage,other,Advisor to the President for Donor Relations,https://www.heritage.org/staff/adam-novak
brian-oquinn,Brian  O'Quinn,-1,heritage,other,"Senior Policy Analyst, Macroeconomics, Center for Data Analysis",https://www.heritage.org/staff/brian-oquinn
brandon-palumbo,Brandon  Palumbo,-1,heritage,other,"Senior Program Associate, Congressional Relations",https://www.heritage.org/staff/brandon-palumbo
peter-parisi,Peter  Parisi,-1,heritage,other,"Copy Editor, The Daily Signal",https://www.heritage.org/staff/peter-parisi
blair-pesses,Blair  Pesses,-1,heritage,other,"Event Planner, Events",https://www.heritage.org/staff/blair-pesses
alexander-phipps,Alexander  Phipps,-1,heritage,other,"Administrative and Research Assistant, Meese Center",https://www.heritage.org/staff/alexander-phipps
miguel-pontifis,Miguel  Pontifis,-1,heritage,other,"Project Coordinator, Donor Communications",https://www.heritage.org/staff/miguel-pontifis
john-popp,John  Popp,JohnPopp316,heritage,other,"Audio Producer, Multimedia",https://www.heritage.org/staff/john-popp
becca-portugal,Becca  Portugal,-1,heritage,other,"Event Planner, Events",https://www.heritage.org/staff/becca-portugal
adrienne-price,Adrienne  Price,-1,heritage,other,Senior Advisor to the President for Donor Relations,https://www.heritage.org/staff/adrienne-price
philip-reynolds,Philip  Reynolds,-1,heritage,other,Digital Specialist,https://www.heritage.org/staff/philip-reynolds
justin-rhee,Justin  Rhee,JustinRheeASC,heritage,other,"Program Coordinator, Asian Studies Center",https://www.heritage.org/staff/justin-rhee
nicole-robinson,Nicole  Robinson,NRobinson1297,heritage,other,"Research Assistant, Middle East, The Allison Center for Foreign Policy",https://www.heritage.org/staff/nicole-robinson
iosif-rothrock,Iosif  Rothrock,-1,heritage,other,Service Desk Specialist,https://www.heritage.org/staff/iosif-rothrock
kaitlynn-samalis-aldrich,Kaitlynn  Samalis-Aldrich,KatieSamalis,heritage,other,"Administrative and Research Assistant, Meese Center",https://www.heritage.org/staff/kaitlynn-samalis-aldrich
caitlin-satterfield,Caitlin  Satterfield,-1,heritage,other,Strategic Engagement Advisor,https://www.heritage.org/staff/caitlin-satterfield
kathleen-scaturro,Kathleen   Scaturro,-1,heritage,other,Research Editor and Paper Production Specialist,https://www.heritage.org/staff/kathleen-scaturro
abigail-schultz,Abigail  Schultz,-1,heritage,other,Senior Assistant to the President for Donor Relations,https://www.heritage.org/staff/abigail-schultz
charlotte-schuyler,Charlotte   Schuyler,-1,heritage,other,"Messaging Editor and Senior Writer, Donor Relations ",https://www.heritage.org/staff/charlotte-schuyler
steve-sharman,Steve  Sharman,-1,heritage,other,"Assistant Director, Solutions Delivery",https://www.heritage.org/staff/steve-sharman
brian-sheaffer,Brian   Sheaffer,-1,heritage,other,"Service Desk Administrator, Information Technology",https://www.heritage.org/staff/brian-sheaffer
travis-shirkman,Travis   Shirkman,t_shirkman,heritage,other,Assistant to the President for Donor Relations,https://www.heritage.org/staff/travis-shirkman
eva-shufflebarger,Eva  Shufflebarger,-1,heritage,other,"Accounting Manager, Finance and Accounting",https://www.heritage.org/staff/eva-shufflebarger
jay-simon,Jay  Simon,-1,heritage,other,"Senior Designer, Research Projects",https://www.heritage.org/staff/jay-simon
abigail-slagle,Abigail  Slagle,-1,heritage,other,"Research Assistant, Domestic Policy",https://www.heritage.org/staff/abigail-slagle
liz-slattery,Elizabeth C.  Slattery,EHSlattery,heritage,other,Membership Programs Manager,https://www.heritage.org/staff/liz-slattery
gloria-taylor,Gloria  Taylor,glo_tay,heritage,other,"Communications Manager, Institute for Economic Freedom",https://www.heritage.org/staff/gloria-taylor
stephen-theriault,Stephen  Theriault,-1,heritage,other,"Assistant Director, Customer Data, Information Technology",https://www.heritage.org/staff/stephen-theriault
aaron-thompson,Aaron  Thompson,-1,heritage,other,"Senior Database Administrator, Information Technology, Operations",https://www.heritage.org/staff/aaron-thompson
ryan-townsend,Ryan  Townsend,-1,heritage,other,"Enterprise Architect, Information Technology",https://www.heritage.org/staff/ryan-townsend
cherise-trump,Cherise  Trump,cherisetrump,heritage,other,"Associate Director, Coalition Relations",https://www.heritage.org/staff/cherise-trump
joe-venegas,Joe  Venegas,-1,heritage,other,"Senior CRM Specialist, Information Technology",https://www.heritage.org/staff/joe-venegas
bridget-weisenburger,Bridget   Weisenburger,-1,heritage,other,Coalition Relations Associate,https://www.heritage.org/staff/bridget-weisenburger
michael-werner,Michael  Werner,-1,heritage,other,Senior Assistant to the President for Donor Relations,https://www.heritage.org/staff/michael-werner
rachael-wolpert,Rachael  Wolpert,-1,heritage,other,Research Assistant and Executive Assistant to the Vice President of the Institute for Economic Freedom,https://www.heritage.org/staff/rachael-wolpert
catherine-woodhouse,Catherine  Woodhouse,-1,heritage,other,Workplace Services Coordinator,https://www.heritage.org/staff/catherine-woodhouse
kensie-yeates,Kensie   Yeates,-1,heritage,other,"Project Coordinator, Donor Communications",https://www.heritage.org/staff/kensie-yeates
alexandra-yoeckel,Alexandra  Yoeckel,-1,heritage,other,"Special Assistant, President's Office",https://www.heritage.org/staff/alexandra-yoeckel
hayoung-yoo,Hayoung  Yoo,-1,heritage,other,"Program Coordinator and Assistant to the Vice President, Personnel",https://www.heritage.org/staff/hayoung-yoo
william-zimmerman,William  Zimmerman,-1,heritage,other,Customer Data Solutions Architect,https://www.heritage.org/staff/william-zimmerman
scott-zipperle,Scott  Zipperle,scottzipperle,heritage,other,"Program Associate, Congressional Relations",https://www.heritage.org/staff/scott-zipperle
tanden-neera,Neera Tanden,neeratanden,cap,Senior Staff,President and CEO of the Center for American Progress,https://www.americanprogress.org/person/tanden-neera/
nayak-navin,Navin Nayak,-1,cap,Senior Staff,Counselor,https://www.americanprogress.org/person/nayak-navin/
rudman-mara,Mara Rudman,MaraRudman,cap,Senior Staff,"Executive Vice President, Policy",https://www.americanprogress.org/person/rudman-mara/
stachelberg-winnie,Winnie Stachelberg,Wstachelberg,cap,Senior Staff,"Executive Vice President, External Affairs",https://www.americanprogress.org/person/stachelberg-winnie/
gray-gordon,Gordon Gray,AmbGordonGray,cap,Senior Staff,Chief Operating Officer,https://www.americanprogress.org/person/gray-gordon/
gibbs-leger-daniella,Daniella Gibbs Leger,dgibber123,cap,Senior Staff,"Executive Vice President, Communications and Strategy",https://www.americanprogress.org/person/gibbs-leger-daniella/
bateman-shane,Shane Bateman,shanebateman,cap,Distinguished Senior Fellows,"Senior Vice President, Finance and Administration; Chief Financial Officer",https://www.americanprogress.org/person/bateman-shane/
berger-sam,Sam Berger,SamBerger_DC,cap,Distinguished Senior Fellows,"Vice President, Democracy and Government Reform",https://www.americanprogress.org/person/berger-sam/
cawthorne-gaines-alexandra,Alexandra Cawthorne Gaines,ACGinDC,cap,Distinguished Senior Fellows,"Vice President, Poverty to Prosperity",https://www.americanprogress.org/person/cawthorne-gaines-alexandra/
chung-ed,Ed Chung,edchungDC,cap,Distinguished Senior Fellows,"Vice President, Criminal Justice Reform",https://www.americanprogress.org/person/chung-ed/
cohan-erin,Erin Cohan,erincohan,cap,Distinguished Senior Fellows,Vice President and Chief of Staff,https://www.americanprogress.org/person/cohan-erin/
cohen-brent,Brent J. Cohen,BrentJCohen,cap,Distinguished Senior Fellows,"Executive Director, Generation Progress; Vice President, Youth Engagement",https://www.americanprogress.org/person/cohen-brent/
conner-adam,Adam Conner,adamconner,cap,Distinguished Senior Fellows,"Vice President, Technology Policy",https://www.americanprogress.org/person/conner-adam/
cooper-vasilic-marlene,Marlene Cooper Vasilic,-1,cap,Distinguished Senior Fellows,"Vice President, Outreach and Special Events",https://www.americanprogress.org/person/cooper-vasilic-marlene/
demarco-brian,Brian DeMarco,briande,cap,Distinguished Senior Fellows,"Vice President, Development",https://www.americanprogress.org/person/demarco-brian/
demots-alex,Alex DeMots,-1,cap,Distinguished Senior Fellows,Senior Vice President; General Counsel,https://www.americanprogress.org/person/demots-alex/
goldfuss-christy,Christy Goldfuss,christygoldfuss,cap,Distinguished Senior Fellows,"Senior Vice President, Energy and Environment Policy",https://www.americanprogress.org/person/goldfuss-christy/
hamm-katie,Katie Hamm,DCHammslice,cap,Distinguished Senior Fellows,"Vice President, Early Childhood Policy",https://www.americanprogress.org/person/hamm-katie/
holston-deborah,Deborah Holston,-1,cap,Distinguished Senior Fellows,"Vice President, Finance",https://www.americanprogress.org/person/holston-deborah/
jawetz-tom,Tom Jawetz,TomJawetz,cap,Distinguished Senior Fellows,"Vice President, Immigration Policy",https://www.americanprogress.org/person/jawetz-tom/
magsamen-kelly,Kelly Magsamen,kellymagsamen,cap,Distinguished Senior Fellows,"Vice President, National Security and International Policy",https://www.americanprogress.org/person/magsamen-kelly/
miller-ben,Ben Miller,EduBenM,cap,Distinguished Senior Fellows,"Vice President, Postsecondary Education",https://www.americanprogress.org/person/miller-ben/
olinsky-ben,Ben Olinsky,olinsky,cap,Distinguished Senior Fellows,"Senior Vice President, Policy and Strategy",https://www.americanprogress.org/person/olinsky-ben/
parsons-chelsea,Chelsea Parsons,ChelseaCParsons,cap,Distinguished Senior Fellows,"Vice President, Gun Violence Prevention",https://www.americanprogress.org/person/parsons-chelsea/
perez-jamie,Jamie Perez,jamiegp,cap,Distinguished Senior Fellows,"Vice President, Digital Strategy",https://www.americanprogress.org/person/perez-jamie/
phadke-shilpa,Shilpa Phadke,shilpaphadke,cap,Distinguished Senior Fellows,"Vice President, Women's Initiative",https://www.americanprogress.org/person/phadke-shilpa/
preiss-allison,Allison Preiss,allisonmpreiss,cap,Distinguished Senior Fellows,"Vice President, Communications",https://www.americanprogress.org/person/preiss-allison/
rodriguez-laura,Laura Rodriguez,-1,cap,Distinguished Senior Fellows,"Vice President, Government Affairs",https://www.americanprogress.org/person/rodriguez-laura/
sargrad-scott,Scott Sargrad,scottsargrad,cap,Distinguished Senior Fellows,"Vice President, K-12 Education Policy",https://www.americanprogress.org/person/sargrad-scott/
solomon-danyelle,Danyelle Solomon,danyindc,cap,Distinguished Senior Fellows,"Vice President, Race and Ethnicity Policy",https://www.americanprogress.org/person/solomon-danyelle/
spiro-topher,Topher Spiro,TopherSpiro,cap,Distinguished Senior Fellows,"Vice President, Health Policy; Senior Fellow",https://www.americanprogress.org/person/spiro-topher/
vicary-lauren,Lauren Vicary,Lvicary,cap,Distinguished Senior Fellows,"Senior Vice President, Art, Editorial, and Video",https://www.americanprogress.org/person/vicary-lauren/
vinelli-andres,Andres Vinelli,vinelli,cap,Distinguished Senior Fellows,"Vice President, Economic Policy",https://www.americanprogress.org/person/vinelli-andres/
wall-alex,Alex Wall,AlexBWall,cap,Distinguished Senior Fellows,"Vice President, Digital Engagement",https://www.americanprogress.org/person/wall-alex/
witt-karen,Karen Witt,-1,cap,Distinguished Senior Fellows,"Vice President, Human Resources",https://www.americanprogress.org/person/witt-karen/
goolsbee-austan,Austan Goolsbee,Austan_Goolsbee,cap,Resident Senior Fellows,Distinguished Senior Fellow,https://www.americanprogress.org/person/goolsbee-austan/
summers-lawrence,Lawrence H. Summers,Lawrence,cap,Resident Senior Fellows,Distinguished Senior Fellow,https://www.americanprogress.org/person/summers-lawrence/
bergmann-max,Max Bergmann,maxbergmann,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/bergmann-max/
deleon-rudy,Rudy deLeon,rdeleoncap,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/deleon-rudy/
enda-jodi,Jodi Enda,JAEnda1,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/enda-jodi/
frye-jocelyn,Jocelyn Frye,-1,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/frye-jocelyn/
fuchs-michael,Michael Fuchs,mikehfuchs,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/fuchs-michael/
fulwood-iii-sam,Sam Fulwood III,SamFulwood,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/fulwood-iii-sam/
griffith-stephanie,Stephanie Griffith,steph_griff,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/griffith-stephanie/
halpin-john,John Halpin,-1,cap,Nonresident Senior Fellows,"Senior Fellow; Co-Director, Politics and Elections",https://www.americanprogress.org/person/halpin-john/
hanlon-seth,Seth Hanlon,SethHanlon,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/hanlon-seth/
hart-melanie,Melanie Hart,-1,cap,Nonresident Senior Fellows,"Senior Fellow; Director, China Policy",https://www.americanprogress.org/person/hart-melanie/
katulis-brian,Brian Katulis,Katulis,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/katulis-brian/
kelly-cathleen,Cathleen Kelly,-1,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/kelly-cathleen/
korb-lawrence-j,Lawrence J. Korb,LarryKorb,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/korb-lawrence-j/
lam-livia,Livia Lam,-1,cap,Nonresident Senior Fellows,"Senior Fellow; Director, Workforce Development",https://www.americanprogress.org/person/lam-livia/
lee-ashley-matt,Matt Lee-Ashley,MLeeAshley,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/lee-ashley-matt/
leibenluft-jacob,Jacob Leibenluft,jleibenluft,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/leibenluft-jacob/
madland-david,David Madland,DavidMadland,cap,Nonresident Senior Fellows,"Senior Fellow; Senior Adviser, American Worker Project",https://www.americanprogress.org/person/madland-david/
nathan-scott,Scott Nathan,-1,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/nathan-scott/
ricketts-sam,Sam Ricketts,SamTRicketts,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/ricketts-sam/
sozan-michael,Michael Sozan,michaelsozan,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/sozan-michael/
teixeira-ruy,Ruy Teixeira,-1,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/teixeira-ruy/
vallas-rebecca,Rebecca Vallas,rebeccavallas,cap,Nonresident Senior Fellows,Senior Fellow,https://www.americanprogress.org/person/vallas-rebecca/
yu-alan,Alan Yu,alankyu,cap,Nonresident Senior Fellows,"Senior Fellow; Director, International Climate Policy",https://www.americanprogress.org/person/yu-alan/
acharya-nish,Nish Acharya,nishacharya,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/acharya-nish/
barr-michael,Michael Barr,Michael_S_Barr,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/barr-michael/
benaim-daniel,Daniel Benaim,danielbenaim,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/benaim-daniel/
bergeron-david,David A. Bergeron,dbergeron_CAP,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/bergeron-david/
boser-ulrich,Ulrich Boser,ulrichboser,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/boser-ulrich/
brown-catherine,Catherine Brown,Catbrown66,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/brown-catherine/
brown-cynthia-g,Cynthia G. Brown,-1,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/brown-cynthia-g/
browne-matt,Matt Browne,GlobalProgresMB,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/browne-matt/
chopra-aneesh,Aneesh Chopra,aneeshchopra,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/chopra-aneesh/
clark-simon,Simon Clark,SimonClark1965,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/clark-simon/
clausing-kimberly,Kimberly Clausing,Kclausing,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/clausing-kimberly/
cohen-alan,Alan Cohen,-1,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/cohen-alan/
dotson-greg,Greg Dotson,1gregdotson,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/dotson-greg/
emanuel-zeke,Zeke Emanuel,ZekeEmanuel,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/emanuel-zeke/
fernandez-henry,Henry Fernandez,HenryFernandezJ,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/fernandez-henry/
firestein-netsy,Netsy Firestein,NetsyFirestein,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/firestein-netsy/
fukushima-glen,Glen S. Fukushima,gsf1280,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/fukushima-glen/
glynn-sarah-jane,Sarah Jane Glynn,SarahJaneGlynn,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/glynn-sarah-jane/
jweied-maha,Maha Jweied,-1,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/jweied-maha/
kendall-frank,Frank Kendall,-1,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/kendall-frank/
kugler-adriana,Adriana Kugler,-1,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/kugler-adriana/
lash-karen,Karen A. Lash,-1,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/lash-karen/
makovsky-alan,Alan Makovsky,-1,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/makovsky-alan/
massimino-elisa,Elisa Massimino,ecmassimino,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/massimino-elisa/
morrissey-taryn,Taryn Morrissey,-1,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/morrissey-taryn/
olsen-matt,Matt Olsen,-1,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/olsen-matt/
phillips-steve,Steve Phillips,StevePtweets,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/phillips-steve/
restrepo-dan,Dan Restrepo,dan_restrepo,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/restrepo-dan/
sagawa-shirley,Shirley Sagawa,shirleysagawa,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/sagawa-shirley/
singh-vikram,Vikram Singh,VJS_Policy,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/singh-vikram/
sitaraman-ganesh,Ganesh Sitaraman,GaneshSitaraman,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/sitaraman-ganesh/
sutton-trevor,Trevor Sutton,trevorcsutton,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/sutton-trevor/
thompson-vilissa,Vilissa Thompson,VilissaThompson,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/thompson-vilissa/
vadehra-emma,Emma Vadehra,EmmaVadehra,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/vadehra-emma/
warner-judith,Judith Warner,judithwarner,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/warner-judith/
weems-renita,Renita J. Weems,-1,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/weems-renita/
weller-christian-e,Christian E. Weller,Prof_CEW,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/weller-christian-e/
werz-michael,Michael Werz,-1,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/werz-michael/
wong-tom,Tom K. Wong,TomWongPhD,cap,Resident Fellows,Senior Fellow,https://www.americanprogress.org/person/wong-tom/
lamond-james,James Lamond,jdlamond,cap,Nonresident Fellows,Fellow,https://www.americanprogress.org/person/lamond-james/
padmanabhan-asha,Asha Padmanabhan,-1,cap,Nonresident Fellows,Fellow,https://www.americanprogress.org/person/padmanabhan-asha/
graves-fitzsimmons-guthrie,Guthrie Graves-Fitzsimmons,GuthrieGF,cap,"Art, Editorial, and Video",Fellow,https://www.americanprogress.org/person/graves-fitzsimmons-guthrie/
novack-valerie,Valerie Novack,-1,cap,"Art, Editorial, and Video",Fellow,https://www.americanprogress.org/person/novack-valerie/
alexander-keenan,Keenan Alexander,-1,cap,Communications,Graphic Designer,https://www.americanprogress.org/person/alexander-keenan/
beaudouin-will,Will Beaudouin,-1,cap,Communications,Managing Editor,https://www.americanprogress.org/person/beaudouin-will/
bonitatibus-steve,Steve Bonitatibus,-1,cap,Communications,Editor,https://www.americanprogress.org/person/bonitatibus-steve/
brady-mat,Mathew Brady,-1,cap,Communications,Data Visualization Developer,https://www.americanprogress.org/person/brady-mat/
chancellor-carl,Carl Chancellor,-1,cap,Communications,"Managing Director, Editorial",https://www.americanprogress.org/person/chancellor-carl/
cornelius-rosemary,Rosemary Cornelius,RosemaryCDesign,cap,Communications,Digital Designer,https://www.americanprogress.org/person/cornelius-rosemary/
